,run,subid,charName,country,age,gender,englishNative,ethnicity,education,religionChild,religionNow,job,comments,trialNum,bgColor,capacity,capWording,hoverTime,rt,response,responseNum,country_selfrep
4272,us_run_02b,us_run_02b_105,beetle,us,22,male,yes_multiple,"hispanicLatino, white",college_some,christianity_catholic,christianity_catholic,student,NA,32,#cae5a1,embarrassed,feel embarrassed,0,3222,1,1,USA
4273,us_run_02b,us_run_02b_105,beetle,us,22,male,yes_multiple,"hispanicLatino, white",college_some,christianity_catholic,christianity_catholic,student,NA,33,#c2e9f5,personality,have a personality -- like when someone is shy and somebody else is silly,0,5437,0,0,USA
4274,us_run_02b,us_run_02b_105,beetle,us,22,male,yes_multiple,"hispanicLatino, white",college_some,christianity_catholic,christianity_catholic,student,NA,34,#a7dcf9,beliefs,have beliefs -- like when you think something is true,0,2413,0,0,USA
4275,us_run_02b,us_run_02b_105,beetle,us,22,male,yes_multiple,"hispanicLatino, white",college_some,christianity_catholic,christianity_catholic,student,NA,35,#bce98d,emo_recog,understand how somebody else is feeling,0,2685,0,0,USA
4276,us_run_02b,us_run_02b_105,beetle,us,22,male,yes_multiple,"hispanicLatino, white",college_some,christianity_catholic,christianity_catholic,student,NA,36,#f3c5fa,goal,have goals -- like when you're working hard to do something or make something happen,0,12909,0,0,USA
4277,us_run_02b,us_run_02b_105,beetle,us,22,male,yes_multiple,"hispanicLatino, white",college_some,christianity_catholic,christianity_catholic,student,NA,37,#d5d0fa,reasoning,figure out how to do things,0,2309,3,3,USA
4278,us_run_02b,us_run_02b_105,beetle,us,22,male,yes_multiple,"hispanicLatino, white",college_some,christianity_catholic,christianity_catholic,student,NA,38,#fde096,love,feel love,0,1572,0,0,USA
4279,us_run_02b,us_run_02b_105,beetle,us,22,male,yes_multiple,"hispanicLatino, white",college_some,christianity_catholic,christianity_catholic,student,NA,39,#f2e1bc,remembering,remember things,0,1038,1,1,USA
4280,us_run_02b,us_run_02b_105,beetle,us,22,male,yes_multiple,"hispanicLatino, white",college_some,christianity_catholic,christianity_catholic,student,NA,40,#97eca5,safe,feel safe,0,2006,1,1,USA
4281,us_run_02b,us_run_02b_106,beetle,us,33,female,yes_only,white,hs_diploma,christianity_catholic,christianity_catholic,NA,NA,1,#79e3f9,conscious,be aware of things,0,3760,4,4,
4282,us_run_02b,us_run_02b_106,beetle,us,33,female,yes_only,white,hs_diploma,christianity_catholic,christianity_catholic,NA,NA,2,#e3d3af,free_will,decide what to do,0,4836,3,3,
4283,us_run_02b,us_run_02b_106,beetle,us,33,female,yes_only,white,hs_diploma,christianity_catholic,christianity_catholic,NA,NA,3,#b4dbe7,desires,have desires -- like when you really want something,0,3767,1,1,
4284,us_run_02b,us_run_02b_106,beetle,us,33,female,yes_only,white,hs_diploma,christianity_catholic,christianity_catholic,NA,NA,4,#fdcc93,happy,feel happy,0,2918,0,0,
4285,us_run_02b,us_run_02b_106,beetle,us,33,female,yes_only,white,hs_diploma,christianity_catholic,christianity_catholic,NA,NA,5,#ead1ec,calm,feel calm,0,2833,3,3,
4286,us_run_02b,us_run_02b_106,beetle,us,33,female,yes_only,white,hs_diploma,christianity_catholic,christianity_catholic,NA,NA,6,#f3c5fa,communicating,communicate with somebody else,0,3984,1,1,
4287,us_run_02b,us_run_02b_106,beetle,us,33,female,yes_only,white,hs_diploma,christianity_catholic,christianity_catholic,NA,NA,7,#a7dcf9,reasoning,figure out how to do things,0,2599,1,1,
4288,us_run_02b,us_run_02b_106,beetle,us,33,female,yes_only,white,hs_diploma,christianity_catholic,christianity_catholic,NA,NA,8,#3eeaef,fear,feel scared,0,1962,0,0,
4289,us_run_02b,us_run_02b_106,beetle,us,33,female,yes_only,white,hs_diploma,christianity_catholic,christianity_catholic,NA,NA,9,#9be4c0,thoughts,have thoughts,0,1641,0,0,
4290,us_run_02b,us_run_02b_106,beetle,us,33,female,yes_only,white,hs_diploma,christianity_catholic,christianity_catholic,NA,NA,10,#cae5a1,safe,feel safe,0,3068,2,2,
4291,us_run_02b,us_run_02b_106,beetle,us,33,female,yes_only,white,hs_diploma,christianity_catholic,christianity_catholic,NA,NA,11,#a9e7e4,tired,feel tired,0,2968,2,2,
4292,us_run_02b,us_run_02b_106,beetle,us,33,female,yes_only,white,hs_diploma,christianity_catholic,christianity_catholic,NA,NA,12,#cde8e2,guilt,feel guilty,0,1835,0,0,
4293,us_run_02b,us_run_02b_106,beetle,us,33,female,yes_only,white,hs_diploma,christianity_catholic,christianity_catholic,NA,NA,13,#dee7bc,disrespected,get hurt feelings,0,1232,0,0,
4294,us_run_02b,us_run_02b_106,beetle,us,33,female,yes_only,white,hs_diploma,christianity_catholic,christianity_catholic,NA,NA,14,#64f8f4,recognizing,recognize somebody else,0,1614,0,0,
4295,us_run_02b,us_run_02b_106,beetle,us,33,female,yes_only,white,hs_diploma,christianity_catholic,christianity_catholic,NA,NA,15,#97eca5,hungry,get hungry,0,2916,5,5,
4296,us_run_02b,us_run_02b_106,beetle,us,33,female,yes_only,white,hs_diploma,christianity_catholic,christianity_catholic,NA,NA,16,#e3dbc8,self_restraint,have self-control -- like when you stop yourself from doing something you shouldn't do,0,3262,0,0,
4297,us_run_02b,us_run_02b_106,beetle,us,33,female,yes_only,white,hs_diploma,christianity_catholic,christianity_catholic,NA,NA,17,#fde096,emo_recog,understand how somebody else is feeling,0,2353,0,0,
4298,us_run_02b,us_run_02b_106,beetle,us,33,female,yes_only,white,hs_diploma,christianity_catholic,christianity_catholic,NA,NA,18,#bae6c8,intentions,make plans,0,1146,0,0,
4299,us_run_02b,us_run_02b_106,beetle,us,33,female,yes_only,white,hs_diploma,christianity_catholic,christianity_catholic,NA,NA,19,#d2dcee,joy,feel joy,0,1421,0,0,
4300,us_run_02b,us_run_02b_106,beetle,us,33,female,yes_only,white,hs_diploma,christianity_catholic,christianity_catholic,NA,NA,20,#d1e48e,computations,do math,0,1001,0,0,
4301,us_run_02b,us_run_02b_106,beetle,us,33,female,yes_only,white,hs_diploma,christianity_catholic,christianity_catholic,NA,NA,21,#bce98d,angry,get angry,0,1413,0,0,
4302,us_run_02b,us_run_02b_106,beetle,us,33,female,yes_only,white,hs_diploma,christianity_catholic,christianity_catholic,NA,NA,22,#dedfa2,goal,have goals -- like when you're working hard to do something or make something happen,0,10208,0,0,
4303,us_run_02b,us_run_02b_106,beetle,us,33,female,yes_only,white,hs_diploma,christianity_catholic,christianity_catholic,NA,NA,23,#d0e0c8,personality,have a personality -- like when someone is shy and somebody else is silly,0,1464,0,0,
4304,us_run_02b,us_run_02b_106,beetle,us,33,female,yes_only,white,hs_diploma,christianity_catholic,christianity_catholic,NA,NA,24,#aceab4,nauseated,feel sick -- like when you feel like you might throw up,0,1919,0,0,
4305,us_run_02b,us_run_02b_106,beetle,us,33,female,yes_only,white,hs_diploma,christianity_catholic,christianity_catholic,NA,NA,25,#f2e1bc,love,feel love,0,1284,0,0,
4306,us_run_02b,us_run_02b_106,beetle,us,33,female,yes_only,white,hs_diploma,christianity_catholic,christianity_catholic,NA,NA,26,#f0d27e,choices,make choices,0,1886,0,0,
4307,us_run_02b,us_run_02b_106,beetle,us,33,female,yes_only,white,hs_diploma,christianity_catholic,christianity_catholic,NA,NA,27,#fddbd0,temperature,sense temperatures,0,3948,3,3,
4308,us_run_02b,us_run_02b_106,beetle,us,33,female,yes_only,white,hs_diploma,christianity_catholic,christianity_catholic,NA,NA,28,#f0d9a2,depressed,feel sad,0,1969,0,0,
4309,us_run_02b,us_run_02b_106,beetle,us,33,female,yes_only,white,hs_diploma,christianity_catholic,christianity_catholic,NA,NA,29,#84eced,self_aware,be aware of itself,0,2600,2,2,
4310,us_run_02b,us_run_02b_106,beetle,us,33,female,yes_only,white,hs_diploma,christianity_catholic,christianity_catholic,NA,NA,30,#94ebda,depth,sense whether something is close by or far away,0,4079,5,5,
4311,us_run_02b,us_run_02b_106,beetle,us,33,female,yes_only,white,hs_diploma,christianity_catholic,christianity_catholic,NA,NA,31,#bfd6fa,beliefs,have beliefs -- like when you think something is true,0,1789,0,0,
4312,us_run_02b,us_run_02b_106,beetle,us,33,female,yes_only,white,hs_diploma,christianity_catholic,christianity_catholic,NA,NA,32,#c2e9f5,pain,feel pain,0,2919,6,6,
4313,us_run_02b,us_run_02b_106,beetle,us,33,female,yes_only,white,hs_diploma,christianity_catholic,christianity_catholic,NA,NA,33,#f2cdb9,pride,feel proud,0,1796,0,0,
4314,us_run_02b,us_run_02b_106,beetle,us,33,female,yes_only,white,hs_diploma,christianity_catholic,christianity_catholic,NA,NA,34,#b5eaa1,sounds,hear sounds,0,2801,3,3,
4315,us_run_02b,us_run_02b_106,beetle,us,33,female,yes_only,white,hs_diploma,christianity_catholic,christianity_catholic,NA,NA,35,#d0d9ae,morality,know what's nice and what's mean,0,4289,0,0,
4316,us_run_02b,us_run_02b_106,beetle,us,33,female,yes_only,white,hs_diploma,christianity_catholic,christianity_catholic,NA,NA,36,#8cf2c3,pleasure,feel pleasure -- like when something feels really good,0,4295,0,0,
4317,us_run_02b,us_run_02b_106,beetle,us,33,female,yes_only,white,hs_diploma,christianity_catholic,christianity_catholic,NA,NA,37,#f3d0d9,seeing,see things,0,3756,6,6,
4318,us_run_02b,us_run_02b_106,beetle,us,33,female,yes_only,white,hs_diploma,christianity_catholic,christianity_catholic,NA,NA,38,#5ef2da,odors,smell things,0,2995,4,4,
4319,us_run_02b,us_run_02b_106,beetle,us,33,female,yes_only,white,hs_diploma,christianity_catholic,christianity_catholic,NA,NA,39,#c3e5b5,embarrassed,feel embarrassed,0,2084,0,0,
4320,us_run_02b,us_run_02b_106,beetle,us,33,female,yes_only,white,hs_diploma,christianity_catholic,christianity_catholic,NA,NA,40,#a9f2ce,remembering,remember things,0,1238,0,0,
4321,us_run_02b,us_run_02b_107,beetle,us,43,male,yes_only,white,college_bachDegree,christianity_protestant,christianity_protestant,accountant,NA,1,#c2e9f5,angry,get angry,0,6785,1,1,United States
4322,us_run_02b,us_run_02b_107,beetle,us,43,male,yes_only,white,college_bachDegree,christianity_protestant,christianity_protestant,accountant,NA,2,#64f8f4,reasoning,figure out how to do things,0,12358,4,4,United States
4323,us_run_02b,us_run_02b_107,beetle,us,43,male,yes_only,white,college_bachDegree,christianity_protestant,christianity_protestant,accountant,NA,3,#f2e1bc,emo_recog,understand how somebody else is feeling,0,3408,0,0,United States
4324,us_run_02b,us_run_02b_107,beetle,us,43,male,yes_only,white,college_bachDegree,christianity_protestant,christianity_protestant,accountant,NA,4,#f0d27e,desires,have desires -- like when you really want something,0,5057,1,1,United States
4325,us_run_02b,us_run_02b_107,beetle,us,43,male,yes_only,white,college_bachDegree,christianity_protestant,christianity_protestant,accountant,NA,5,#9be4c0,self_aware,be aware of itself,0,3497,3,3,United States
4326,us_run_02b,us_run_02b_107,beetle,us,43,male,yes_only,white,college_bachDegree,christianity_protestant,christianity_protestant,accountant,NA,6,#f3d0d9,communicating,communicate with somebody else,0,4224,2,2,United States
4327,us_run_02b,us_run_02b_107,beetle,us,43,male,yes_only,white,college_bachDegree,christianity_protestant,christianity_protestant,accountant,NA,7,#d2dcee,recognizing,recognize somebody else,0,4831,6,6,United States
4328,us_run_02b,us_run_02b_107,beetle,us,43,male,yes_only,white,college_bachDegree,christianity_protestant,christianity_protestant,accountant,NA,8,#f0d9a2,computations,do math,0,3185,0,0,United States
4329,us_run_02b,us_run_02b_107,beetle,us,43,male,yes_only,white,college_bachDegree,christianity_protestant,christianity_protestant,accountant,NA,9,#f3c5fa,personality,have a personality -- like when someone is shy and somebody else is silly,0,6770,1,1,United States
4330,us_run_02b,us_run_02b_107,beetle,us,43,male,yes_only,white,college_bachDegree,christianity_protestant,christianity_protestant,accountant,NA,10,#d1e48e,beliefs,have beliefs -- like when you think something is true,0,3633,0,0,United States
4331,us_run_02b,us_run_02b_107,beetle,us,43,male,yes_only,white,college_bachDegree,christianity_protestant,christianity_protestant,accountant,NA,11,#fde096,seeing,see things,0,4699,6,6,United States
4332,us_run_02b,us_run_02b_107,beetle,us,43,male,yes_only,white,college_bachDegree,christianity_protestant,christianity_protestant,accountant,NA,12,#e3df8e,remembering,remember things,0,2611,4,4,United States
4333,us_run_02b,us_run_02b_107,beetle,us,43,male,yes_only,white,college_bachDegree,christianity_protestant,christianity_protestant,accountant,NA,13,#f2cdb9,depressed,feel sad,0,1965,0,0,United States
4334,us_run_02b,us_run_02b_107,beetle,us,43,male,yes_only,white,college_bachDegree,christianity_protestant,christianity_protestant,accountant,NA,14,#bfd6fa,pleasure,feel pleasure -- like when something feels really good,0,5866,0,0,United States
4335,us_run_02b,us_run_02b_107,beetle,us,43,male,yes_only,white,college_bachDegree,christianity_protestant,christianity_protestant,accountant,NA,15,#5ef2da,guilt,feel guilty,0,1925,0,0,United States
4336,us_run_02b,us_run_02b_107,beetle,us,43,male,yes_only,white,college_bachDegree,christianity_protestant,christianity_protestant,accountant,NA,16,#c3e5b5,happy,feel happy,0,2194,0,0,United States
4337,us_run_02b,us_run_02b_107,beetle,us,43,male,yes_only,white,college_bachDegree,christianity_protestant,christianity_protestant,accountant,NA,17,#97eca5,free_will,decide what to do,0,2220,6,6,United States
4338,us_run_02b,us_run_02b_107,beetle,us,43,male,yes_only,white,college_bachDegree,christianity_protestant,christianity_protestant,accountant,NA,18,#bce98d,depth,sense whether something is close by or far away,0,3787,5,5,United States
4339,us_run_02b,us_run_02b_107,beetle,us,43,male,yes_only,white,college_bachDegree,christianity_protestant,christianity_protestant,accountant,NA,19,#dedfa2,conscious,be aware of things,0,2378,4,4,United States
4340,us_run_02b,us_run_02b_107,beetle,us,43,male,yes_only,white,college_bachDegree,christianity_protestant,christianity_protestant,accountant,NA,20,#e3dbc8,embarrassed,feel embarrassed,0,1619,0,0,United States
4341,us_run_02b,us_run_02b_107,beetle,us,43,male,yes_only,white,college_bachDegree,christianity_protestant,christianity_protestant,accountant,NA,21,#3eeaef,choices,make choices,0,2715,5,5,United States
4342,us_run_02b,us_run_02b_107,beetle,us,43,male,yes_only,white,college_bachDegree,christianity_protestant,christianity_protestant,accountant,NA,22,#a9e7e4,nauseated,feel sick -- like when you feel like you might throw up,0,3559,1,1,United States
4343,us_run_02b,us_run_02b_107,beetle,us,43,male,yes_only,white,college_bachDegree,christianity_protestant,christianity_protestant,accountant,NA,23,#84eced,sounds,hear sounds,0,2809,5,5,United States
4344,us_run_02b,us_run_02b_107,beetle,us,43,male,yes_only,white,college_bachDegree,christianity_protestant,christianity_protestant,accountant,NA,24,#fddbd0,love,feel love,0,2148,1,1,United States
4345,us_run_02b,us_run_02b_107,beetle,us,43,male,yes_only,white,college_bachDegree,christianity_protestant,christianity_protestant,accountant,NA,25,#bae6c8,pride,feel proud,0,2044,0,0,United States
4346,us_run_02b,us_run_02b_107,beetle,us,43,male,yes_only,white,college_bachDegree,christianity_protestant,christianity_protestant,accountant,NA,26,#a9f2ce,tired,feel tired,0,3020,3,3,United States
4347,us_run_02b,us_run_02b_107,beetle,us,43,male,yes_only,white,college_bachDegree,christianity_protestant,christianity_protestant,accountant,NA,27,#d5d0fa,intentions,make plans,0,2012,2,2,United States
4348,us_run_02b,us_run_02b_107,beetle,us,43,male,yes_only,white,college_bachDegree,christianity_protestant,christianity_protestant,accountant,NA,28,#d0e0c8,hungry,get hungry,0,2076,6,6,United States
4349,us_run_02b,us_run_02b_107,beetle,us,43,male,yes_only,white,college_bachDegree,christianity_protestant,christianity_protestant,accountant,NA,29,#dee7bc,calm,feel calm,0,3173,0,0,United States
4350,us_run_02b,us_run_02b_107,beetle,us,43,male,yes_only,white,college_bachDegree,christianity_protestant,christianity_protestant,accountant,NA,30,#b4dbe7,odors,smell things,0,3166,5,5,United States
4351,us_run_02b,us_run_02b_107,beetle,us,43,male,yes_only,white,college_bachDegree,christianity_protestant,christianity_protestant,accountant,NA,31,#fdcc93,morality,know what's nice and what's mean,0,3206,1,1,United States
4352,us_run_02b,us_run_02b_107,beetle,us,43,male,yes_only,white,college_bachDegree,christianity_protestant,christianity_protestant,accountant,NA,32,#b5eaa1,temperature,sense temperatures,0,2512,6,6,United States
4353,us_run_02b,us_run_02b_107,beetle,us,43,male,yes_only,white,college_bachDegree,christianity_protestant,christianity_protestant,accountant,NA,33,#a7dcf9,pain,feel pain,0,2394,5,5,United States
4354,us_run_02b,us_run_02b_107,beetle,us,43,male,yes_only,white,college_bachDegree,christianity_protestant,christianity_protestant,accountant,NA,34,#d0d9ae,joy,feel joy,0,1554,0,0,United States
4355,us_run_02b,us_run_02b_107,beetle,us,43,male,yes_only,white,college_bachDegree,christianity_protestant,christianity_protestant,accountant,NA,35,#e3d3af,fear,feel scared,0,1782,0,0,United States
4356,us_run_02b,us_run_02b_107,beetle,us,43,male,yes_only,white,college_bachDegree,christianity_protestant,christianity_protestant,accountant,NA,36,#8cf2c3,safe,feel safe,0,3561,3,3,United States
4357,us_run_02b,us_run_02b_107,beetle,us,43,male,yes_only,white,college_bachDegree,christianity_protestant,christianity_protestant,accountant,NA,37,#79e3f9,self_restraint,have self-control -- like when you stop yourself from doing something you shouldn't do,0,5243,2,2,United States
4358,us_run_02b,us_run_02b_107,beetle,us,43,male,yes_only,white,college_bachDegree,christianity_protestant,christianity_protestant,accountant,NA,38,#aceab4,disrespected,get hurt feelings,0,1916,0,0,United States
4359,us_run_02b,us_run_02b_107,beetle,us,43,male,yes_only,white,college_bachDegree,christianity_protestant,christianity_protestant,accountant,NA,39,#94ebda,thoughts,have thoughts,0,5747,2,2,United States
4360,us_run_02b,us_run_02b_107,beetle,us,43,male,yes_only,white,college_bachDegree,christianity_protestant,christianity_protestant,accountant,NA,40,#cae5a1,goal,have goals -- like when you're working hard to do something or make something happen,0,6280,3,3,United States
4361,us_run_02b,us_run_02b_108,beetle,us,34,female,yes_only,"black, white",grad_degree,none,none,Product Manager,NA,1,#8cf2c3,reasoning,figure out how to do things,0,9115,5,5,United States
4362,us_run_02b,us_run_02b_108,beetle,us,34,female,yes_only,"black, white",grad_degree,none,none,Product Manager,NA,2,#84eced,pleasure,feel pleasure -- like when something feels really good,0,8331,4,4,United States
4363,us_run_02b,us_run_02b_108,beetle,us,34,female,yes_only,"black, white",grad_degree,none,none,Product Manager,NA,3,#94ebda,temperature,sense temperatures,0,3228,5,5,United States
4364,us_run_02b,us_run_02b_108,beetle,us,34,female,yes_only,"black, white",grad_degree,none,none,Product Manager,NA,4,#3eeaef,calm,feel calm,0,2819,3,3,United States
4365,us_run_02b,us_run_02b_108,beetle,us,34,female,yes_only,"black, white",grad_degree,none,none,Product Manager,NA,5,#d5d0fa,self_restraint,have self-control -- like when you stop yourself from doing something you shouldn't do,0,7871,4,4,United States
4366,us_run_02b,us_run_02b_108,beetle,us,34,female,yes_only,"black, white",grad_degree,none,none,Product Manager,NA,6,#f3d0d9,sounds,hear sounds,0,3669,4,4,United States
4367,us_run_02b,us_run_02b_108,beetle,us,34,female,yes_only,"black, white",grad_degree,none,none,Product Manager,NA,7,#e3d3af,love,feel love,0,4069,1,1,United States
4368,us_run_02b,us_run_02b_108,beetle,us,34,female,yes_only,"black, white",grad_degree,none,none,Product Manager,NA,8,#e3df8e,nauseated,feel sick -- like when you feel like you might throw up,0,3277,4,4,United States
4369,us_run_02b,us_run_02b_108,beetle,us,34,female,yes_only,"black, white",grad_degree,none,none,Product Manager,NA,9,#c3e5b5,pride,feel proud,0,2152,1,1,United States
4370,us_run_02b,us_run_02b_108,beetle,us,34,female,yes_only,"black, white",grad_degree,none,none,Product Manager,NA,10,#bae6c8,thoughts,have thoughts,0,4163,4,4,United States
4371,us_run_02b,us_run_02b_108,beetle,us,34,female,yes_only,"black, white",grad_degree,none,none,Product Manager,NA,11,#fdcc93,happy,feel happy,0,2174,3,3,United States
4372,us_run_02b,us_run_02b_108,beetle,us,34,female,yes_only,"black, white",grad_degree,none,none,Product Manager,NA,12,#a7dcf9,pain,feel pain,0,1975,5,5,United States
4373,us_run_02b,us_run_02b_108,beetle,us,34,female,yes_only,"black, white",grad_degree,none,none,Product Manager,NA,13,#bfd6fa,personality,have a personality -- like when someone is shy and somebody else is silly,0,3883,1,1,United States
4374,us_run_02b,us_run_02b_108,beetle,us,34,female,yes_only,"black, white",grad_degree,none,none,Product Manager,NA,14,#9be4c0,recognizing,recognize somebody else,0,6475,2,2,United States
4375,us_run_02b,us_run_02b_108,beetle,us,34,female,yes_only,"black, white",grad_degree,none,none,Product Manager,NA,15,#c2e9f5,desires,have desires -- like when you really want something,0,3181,4,4,United States
4376,us_run_02b,us_run_02b_108,beetle,us,34,female,yes_only,"black, white",grad_degree,none,none,Product Manager,NA,16,#b4dbe7,seeing,see things,0,3652,4,4,United States
4377,us_run_02b,us_run_02b_108,beetle,us,34,female,yes_only,"black, white",grad_degree,none,none,Product Manager,NA,17,#d0d9ae,angry,get angry,0,2570,3,3,United States
4378,us_run_02b,us_run_02b_108,beetle,us,34,female,yes_only,"black, white",grad_degree,none,none,Product Manager,NA,18,#fde096,fear,feel scared,0,1688,5,5,United States
4379,us_run_02b,us_run_02b_108,beetle,us,34,female,yes_only,"black, white",grad_degree,none,none,Product Manager,NA,19,#79e3f9,remembering,remember things,0,2210,2,2,United States
4380,us_run_02b,us_run_02b_108,beetle,us,34,female,yes_only,"black, white",grad_degree,none,none,Product Manager,NA,20,#cae5a1,beliefs,have beliefs -- like when you think something is true,0,3154,1,1,United States
4381,us_run_02b,us_run_02b_108,beetle,us,34,female,yes_only,"black, white",grad_degree,none,none,Product Manager,NA,21,#f0d27e,safe,feel safe,0,2506,3,3,United States
4382,us_run_02b,us_run_02b_108,beetle,us,34,female,yes_only,"black, white",grad_degree,none,none,Product Manager,NA,22,#fddbd0,tired,feel tired,0,2009,3,3,United States
4383,us_run_02b,us_run_02b_108,beetle,us,34,female,yes_only,"black, white",grad_degree,none,none,Product Manager,NA,23,#f2e1bc,computations,do math,0,2266,1,1,United States
4384,us_run_02b,us_run_02b_108,beetle,us,34,female,yes_only,"black, white",grad_degree,none,none,Product Manager,NA,24,#dedfa2,self_aware,be aware of itself,0,2984,3,3,United States
4385,us_run_02b,us_run_02b_108,beetle,us,34,female,yes_only,"black, white",grad_degree,none,none,Product Manager,NA,25,#d2dcee,conscious,be aware of things,0,2725,4,4,United States
4386,us_run_02b,us_run_02b_108,beetle,us,34,female,yes_only,"black, white",grad_degree,none,none,Product Manager,NA,26,#dee7bc,free_will,decide what to do,0,2043,4,4,United States
4387,us_run_02b,us_run_02b_108,beetle,us,34,female,yes_only,"black, white",grad_degree,none,none,Product Manager,NA,27,#cde8e2,choices,make choices,0,1545,4,4,United States
4388,us_run_02b,us_run_02b_108,beetle,us,34,female,yes_only,"black, white",grad_degree,none,none,Product Manager,NA,28,#ead1ec,depth,sense whether something is close by or far away,0,2508,4,4,United States
4389,us_run_02b,us_run_02b_108,beetle,us,34,female,yes_only,"black, white",grad_degree,none,none,Product Manager,NA,29,#f0d9a2,goal,have goals -- like when you're working hard to do something or make something happen,0,2345,4,4,United States
4390,us_run_02b,us_run_02b_108,beetle,us,34,female,yes_only,"black, white",grad_degree,none,none,Product Manager,NA,30,#f3c5fa,odors,smell things,0,2547,3,3,United States
4391,us_run_02b,us_run_02b_108,beetle,us,34,female,yes_only,"black, white",grad_degree,none,none,Product Manager,NA,31,#97eca5,hungry,get hungry,0,1740,4,4,United States
4392,us_run_02b,us_run_02b_108,beetle,us,34,female,yes_only,"black, white",grad_degree,none,none,Product Manager,NA,32,#d0e0c8,embarrassed,feel embarrassed,0,1696,1,1,United States
4393,us_run_02b,us_run_02b_108,beetle,us,34,female,yes_only,"black, white",grad_degree,none,none,Product Manager,NA,33,#bce98d,communicating,communicate with somebody else,0,2857,2,2,United States
4394,us_run_02b,us_run_02b_108,beetle,us,34,female,yes_only,"black, white",grad_degree,none,none,Product Manager,NA,34,#a9e7e4,joy,feel joy,0,2798,2,2,United States
4395,us_run_02b,us_run_02b_108,beetle,us,34,female,yes_only,"black, white",grad_degree,none,none,Product Manager,NA,35,#5ef2da,intentions,make plans,0,1949,1,1,United States
4396,us_run_02b,us_run_02b_108,beetle,us,34,female,yes_only,"black, white",grad_degree,none,none,Product Manager,NA,36,#d1e48e,emo_recog,understand how somebody else is feeling,0,3562,1,1,United States
4397,us_run_02b,us_run_02b_108,beetle,us,34,female,yes_only,"black, white",grad_degree,none,none,Product Manager,NA,37,#64f8f4,disrespected,get hurt feelings,0,1940,1,1,United States
4398,us_run_02b,us_run_02b_108,beetle,us,34,female,yes_only,"black, white",grad_degree,none,none,Product Manager,NA,38,#f2cdb9,depressed,feel sad,0,1998,2,2,United States
4399,us_run_02b,us_run_02b_108,beetle,us,34,female,yes_only,"black, white",grad_degree,none,none,Product Manager,NA,39,#aceab4,morality,know what's nice and what's mean,0,3171,1,1,United States
4400,us_run_02b,us_run_02b_108,beetle,us,34,female,yes_only,"black, white",grad_degree,none,none,Product Manager,NA,40,#b5eaa1,guilt,feel guilty,0,1580,1,1,United States
4401,us_run_02b,us_run_02b_109,beetle,us,23,female,yes_only,white,college_bachDegree,none,none,Biologist,NA,1,#fdcc93,seeing,see things,0,2775,4,4,United States
4402,us_run_02b,us_run_02b_109,beetle,us,23,female,yes_only,white,college_bachDegree,none,none,Biologist,NA,2,#f0d9a2,joy,feel joy,0,1242,1,1,United States
4403,us_run_02b,us_run_02b_109,beetle,us,23,female,yes_only,white,college_bachDegree,none,none,Biologist,NA,3,#f3d0d9,computations,do math,0,999,0,0,United States
4404,us_run_02b,us_run_02b_109,beetle,us,23,female,yes_only,white,college_bachDegree,none,none,Biologist,NA,4,#a7dcf9,embarrassed,feel embarrassed,0,1384,0,0,United States
4405,us_run_02b,us_run_02b_109,beetle,us,23,female,yes_only,white,college_bachDegree,none,none,Biologist,NA,5,#cae5a1,disrespected,get hurt feelings,0,1255,0,0,United States
4406,us_run_02b,us_run_02b_109,beetle,us,23,female,yes_only,white,college_bachDegree,none,none,Biologist,NA,6,#94ebda,personality,have a personality -- like when someone is shy and somebody else is silly,0,2051,2,2,United States
4407,us_run_02b,us_run_02b_109,beetle,us,23,female,yes_only,white,college_bachDegree,none,none,Biologist,NA,7,#97eca5,remembering,remember things,0,11971,2,2,United States
4408,us_run_02b,us_run_02b_109,beetle,us,23,female,yes_only,white,college_bachDegree,none,none,Biologist,NA,8,#64f8f4,reasoning,figure out how to do things,0,2021,5,5,United States
4409,us_run_02b,us_run_02b_109,beetle,us,23,female,yes_only,white,college_bachDegree,none,none,Biologist,NA,9,#a9f2ce,calm,feel calm,0,1096,3,3,United States
4410,us_run_02b,us_run_02b_109,beetle,us,23,female,yes_only,white,college_bachDegree,none,none,Biologist,NA,10,#c3e5b5,hungry,get hungry,0,1718,6,6,United States
4411,us_run_02b,us_run_02b_109,beetle,us,23,female,yes_only,white,college_bachDegree,none,none,Biologist,NA,11,#d5d0fa,recognizing,recognize somebody else,0,1280,3,3,United States
4412,us_run_02b,us_run_02b_109,beetle,us,23,female,yes_only,white,college_bachDegree,none,none,Biologist,NA,12,#8cf2c3,fear,feel scared,0,1380,3,3,United States
4413,us_run_02b,us_run_02b_109,beetle,us,23,female,yes_only,white,college_bachDegree,none,none,Biologist,NA,13,#e3dbc8,love,feel love,0,1347,0,0,United States
4414,us_run_02b,us_run_02b_109,beetle,us,23,female,yes_only,white,college_bachDegree,none,none,Biologist,NA,14,#d0e0c8,sounds,hear sounds,0,1414,6,6,United States
4415,us_run_02b,us_run_02b_109,beetle,us,23,female,yes_only,white,college_bachDegree,none,none,Biologist,NA,15,#bae6c8,self_aware,be aware of itself,0,1065,5,5,United States
4416,us_run_02b,us_run_02b_109,beetle,us,23,female,yes_only,white,college_bachDegree,none,none,Biologist,NA,16,#bce98d,safe,feel safe,0,1437,3,3,United States
